Date,廣達,華碩,威盛,迎廣,上銀,研華,所羅門,直得
2025-03-10 00:00:00+08:00,238.91558837890625,584.9002685546875,86.27117919921875,95.75582885742188,294.2922058105469,376.5910339355469,146.81161499023438,96.68898010253906
2025-03-11 00:00:00+08:00,232.965576171875,584.9002685546875,85.27497100830078,87.12832641601562,283.9747619628906,377.068359375,143.85569763183594,95.01171875
2025-03-12 00:00:00+08:00,237.54249572753906,536.605712890625,84.7768783569336,85.61140441894531,287.41387939453125,372.7726135253906,147.79693603515625,94.41974639892578
2025-03-13 00:00:00+08:00,235.71173095703125,543.760498046875,84.97611999511719,92.53236389160156,287.90521240234375,373.72723388671875,148.2895965576172,94.91305541992188
2025-03-14 00:00:00+08:00,234.7963409423828,543.760498046875,85.27497100830078,93.10121154785156,290.36175537109375,364.6584777832031,155.679443359375,94.41974639892578
2025-03-17 00:00:00+08:00,233.4232635498047,558.0699462890625,86.17155456542969,102.39237213134766,292.8182678222656,366.09039306640625,157.6500701904297,95.01171875
2025-03-18 00:00:00+08:00,237.54249572753906,586.68896484375,88.36320495605469,112.3471908569336,294.2922058105469,372.2953186035156,155.679443359375,95.30770111083984
2025-03-19 00:00:00+08:00,232.05018615722656,576.8511352539062,93.04536437988281,105.23661041259766,279.5530090332031,369.4315185546875,147.30429077148438,91.85453033447266
2025-03-20 00:00:00+08:00,235.25404357910156,581.3228759765625,92.44764709472656,106.18468475341797,281.02691650390625,376.1137390136719,147.79693603515625,92.44649505615234
2025-03-21 00:00:00+08:00,234.33865356445312,581.3228759765625,92.1487808227539,103.3404541015625,274.1486511230469,373.24993896484375,147.30429077148438,91.45987701416016
2025-03-24 00:00:00+08:00,228.38865661621094,564.3303833007812,88.06434631347656,105.23661041259766,266.2877502441406,372.7726135253906,143.85569763183594,90.07861328125
2025-03-25 00:00:00+08:00,228.38865661621094,564.3303833007812,85.97232055664062,101.91834259033203,268.7442932128906,376.1137390136719,144.8409881591797,90.17727661132812
2025-03-26 00:00:00+08:00,230.67710876464844,576.8511352539062,86.17155456542969,97.65198516845703,269.7268981933594,380.4094543457031,146.81161499023438,90.76924896240234
2025-03-27 00:00:00+08:00,225.184814453125,572.37939453125,85.87269592285156,91.6791000366211,266.2877502441406,378.02294921875,147.79693603515625,88.30268859863281
2025-03-28 00:00:00+08:00,220.6078643798828,574.1680908203125,81.4894027709961,87.22313690185547,256.95294189453125,370.3861083984375,142.37771606445312,86.03345489501953
2025-03-31 00:00:00+08:00,205.50401306152344,544.6548461914062,75.11370849609375,78.50082397460938,236.8094024658203,357.97625732421875,134.0025634765625,78.92977905273438
2025-04-01 00:00:00+08:00,214.20018005371094,548.232177734375,79.69624328613281,78.40601348876953,237.30072021484375,366.5677185058594,139.91444396972656,82.48162078857422
2025-04-02 00:00:00+08:00,213.2847900390625,540.18310546875,79.19813537597656,81.91390228271484,240.73985290527344,372.2953186035156,142.87037658691406,82.67894744873047
2025-04-07 00:00:00+08:00,192.23094177246094,486.52252197265625,71.32813262939453,73.76043701171875,216.66587829589844,335.0657958984375,128.58334350585938,74.48998260498047
2025-04-08 00:00:00+08:00,175.29629516601562,438.22802734375,64.25509643554688,66.46023559570312,195.0484161376953,316.9283142089844,115.7742691040039,67.0903091430664
2025-04-09 00:00:00+08:00,163.39630126953125,394.40521240234375,57.87939453125,59.823692321777344,175.88748168945312,291.63134765625,104.44316864013672,60.381282806396484
2025-04-10 00:00:00+08:00,179.41554260253906,433.75628662109375,63.657371520996094,65.79658508300781,193.08319091796875,320.7467346191406,114.78895568847656,66.3996810913086
2025-04-11 00:00:00+08:00,197.2655487060547,457.903564453125,65.35092163085938,67.78754425048828,187.67881774902344,317.8829040527344,109.36973571777344,67.0903091430664
2025-04-14 00:00:00+08:00,208.70787048339844,484.7338562011719,67.74180603027344,70.7265853881836,189.15274047851562,323.13323974609375,114.29630279541016,66.79432678222656
2025-04-15 00:00:00+08:00,208.70787048339844,503.5150146484375,71.0292739868164,75.94100952148438,201.92669677734375,330.7700500488281,120.7008285522461,70.05017852783203
2025-04-16 00:00:00+08:00,207.79249572753906,494.5716247558594,68.43914794921875,72.8123550415039,190.6266632080078,325.519775390625,117.7448959350586,67.68228149414062
2025-04-17 00:00:00+08:00,210.53863525390625,485.6282043457031,69.33573150634766,73.47600555419922,191.1179656982422,309.29150390625,118.23755645751953,67.28763580322266
2025-04-18 00:00:00+08:00,210.996337890625,485.6282043457031,69.13648986816406,74.99292755126953,187.67881774902344,315.4964294433594,117.25224304199219,66.30101013183594
2025-04-21 00:00:00+08:00,212.36941528320312,474.89605712890625,66.24749755859375,71.8642807006836,176.87010192871094,310.24609375,110.35504913330078,62.255859375
2025-04-22 00:00:00+08:00,204.588623046875,457.903564453125,65.55015563964844,73.85523986816406,175.88748168945312,305.9504089355469,112.81832885742188,61.66389083862305
2025-04-23 00:00:00+08:00,215.11557006835938,485.6282043457031,68.23990631103516,75.3721694946289,183.257080078125,316.4510498046875,116.75958251953125,64.03178405761719
2025-04-24 00:00:00+08:00,210.53863525390625,486.52252197265625,68.93724822998047,73.85523986816406,185.71359252929688,312.6325988769531,115.7742691040039,64.72241973876953
2025-04-25 00:00:00+08:00,215.11557006835938,528.556640625,70.73040771484375,76.79428100585938,196.52232360839844,317.8829040527344,117.25224304199219,71.13545989990234
2025-04-28 00:00:00+08:00,224.26942443847656,521.4019165039062,72.1250991821289,79.25928497314453,198.97885131835938,325.519775390625,116.75958251953125,71.82610321044922
2025-04-29 00:00:00+08:00,221.98094177246094,524.0849609375,74.71522521972656,80.01775360107422,218.63108825683594,329.33819580078125,128.09068298339844,78.92977905273438
2025-04-30 00:00:00+08:00,218.3194122314453,518.7188720703125,72.22471618652344,78.02678680419922,216.174560546875,321.7013244628906,130.06130981445312,86.82275390625
